age,education,housing,contact,month,duration,campaign,pdays,previous,poutcome
40,1,0,0,5,1142,5,-1,0,3
58,0,0,0,5,1721,5,-1,0,3
49,1,0,1,5,1032,4,-1,0,3
38,1,0,0,1,846,1,-1,0,3
51,2,0,0,1,870,1,-1,0,3
36,2,0,0,1,1165,1,-1,0,3
55,1,0,0,1,1110,1,-1,0,3
43,2,0,0,1,1488,2,-1,0,3
60,1,0,0,1,603,3,-1,0,3
57,1,0,0,1,641,2,-1,0,3
41,2,0,0,1,837,2,-1,0,3
50,2,0,0,1,553,1,-1,0,3
53,1,0,0,1,794,1,-1,0,3
59,0,1,0,1,836,1,-1,0,3
59,0,0,0,1,1134,1,-1,0,3
52,3,0,0,1,607,3,-1,0,3
58,2,0,0,1,1536,1,-1,0,3
59,0,1,0,1,515,3,-1,0,3
49,1,0,0,1,935,1,-1,0,3
33,2,0,0,1,1051,2,-1,0,3
55,0,0,0,1,1200,2,-1,0,3
42,2,0,0,1,531,3,-1,0,3
52,1,0,0,1,766,2,-1,0,3
38,2,0,0,1,1311,2,-1,0,3
55,2,0,0,1,618,2,-1,0,3
49,2,0,0,1,875,2,-1,0,3
56,1,1,0,1,419,3,-1,0,3
46,1,0,0,1,1227,2,-1,0,3
57,2,0,0,1,1357,4,-1,0,3
61,1,0,0,1,455,4,-1,0,3
45,1,0,0,1,406,2,-1,0,3
39,2,0,0,1,902,3,-1,0,3
46,1,0,0,1,740,2,-1,0,3
43,2,0,0,1,501,2,-1,0,3
34,1,0,0,1,835,2,-1,0,3
35,2,0,0,1,720,2,-1,0,3
36,2,0,0,1,836,4,-1,0,3
45,2,0,0,1,490,2,-1,0,3
47,1,0,0,1,763,2,-1,0,3
42,2,1,0,1,649,4,-1,0,3
40,2,0,0,1,641,6,-1,0,3
40,1,0,0,1,738,2,-1,0,3
32,1,0,0,1,1044,4,-1,0,3
33,1,0,0,1,482,2,-1,0,3
32,2,0,0,1,1249,4,-1,0,3
46,0,0,0,1,996,1,-1,0,3
50,1,1,0,1,1250,4,-1,0,3
51,0,0,0,1,1471,7,-1,0,3
30,2,0,0,1,1456,3,-1,0,3
39,1,0,0,1,395,2,-1,0,3
47,1,0,0,1,663,4,-1,0,3
40,1,0,0,1,674,2,-1,0,3
50,0,1,0,1,526,2,-1,0,3
60,2,0,0,1,401,3,-1,0,3
32,2,0,0,1,1321,9,-1,0,3
57,2,0,0,1,797,2,-1,0,3
41,2,0,0,1,352,2,-1,0,3
50,1,0,0,1,670,1,-1,0,3
46,1,1,0,1,429,3,-1,0,3
31,2,0,0,1,1182,1,-1,0,3
36,1,0,0,1,876,1,-1,0,3
45,1,0,0,1,895,3,-1,0,3
33,1,0,0,1,341,5,-1,0,3
47,1,0,0,1,994,2,-1,0,3
35,2,0,0,1,507,4,-1,0,3
38,2,0,2,1,317,4,-1,0,3
33,2,0,0,1,512,4,-1,0,3
44,1,0,0,1,809,2,-1,0,3
31,2,0,0,1,523,2,-1,0,3
31,2,0,0,1,669,2,-1,0,3
49,1,0,0,1,780,4,-1,0,3
52,0,0,0,1,459,2,-1,0,3
31,2,0,0,1,1000,1,-1,0,3
35,2,1,0,1,733,3,-1,0,3
31,2,0,0,1,848,1,-1,0,3
36,1,0,0,1,1242,3,-1,0,3
39,2,0,0,1,922,7,-1,0,3
46,2,0,0,1,1206,4,-1,0,3
48,0,0,0,1,856,3,-1,0,3
36,2,0,0,1,386,4,-1,0,3
30,2,1,0,1,384,6,-1,0,3
33,2,0,0,1,1070,2,-1,0,3
57,0,0,0,1,610,4,-1,0,3
33,2,0,0,1,699,7,-1,0,3
35,2,0,0,1,917,4,-1,0,3
53,2,0,0,1,608,2,-1,0,3
41,1,1,0,1,734,4,-1,0,3
32,1,0,0,1,1238,1,-1,0,3
41,2,0,0,1,1242,5,-1,0,3
35,1,0,0,1,444,3,-1,0,3
48,0,0,0,1,418,5,-1,0,3
34,2,0,0,1,1080,3,-1,0,3
47,1,0,0,1,479,1,-1,0,3
46,1,0,0,1,645,2,-1,0,3
60,1,0,0,1,506,2,-1,0,3
39,1,0,0,1,768,2,-1,0,3
57,0,0,0,1,1134,2,-1,0,3
36,1,0,0,1,396,3,-1,0,3
30,1,0,0,1,507,2,-1,0,3
33,1,0,0,1,439,4,-1,0,3
30,2,1,0,1,1133,4,-1,0,3
36,1,0,0,1,587,2,-1,0,3
49,0,0,0,1,696,2,-1,0,3
49,1,0,0,1,645,8,-1,0,3
40,1,0,0,1,473,6,-1,0,3
49,0,0,0,1,559,4,-1,0,3
38,2,0,0,1,1092,5,-1,0,3
31,2,0,0,1,453,3,-1,0,3
34,2,1,0,1,1307,4,-1,0,3
39,2,1,0,1,1344,1,-1,0,3
40,1,0,0,1,432,3,-1,0,3
47,1,1,0,1,1613,1,-1,0,3
37,1,0,0,1,664,3,-1,0,3
44,1,1,0,1,1735,4,-1,0,3
55,2,0,0,1,940,10,-1,0,3
40,1,0,0,1,1842,2,-1,0,3
54,0,0,0,1,969,2,-1,0,3
35,1,0,0,1,823,2,-1,0,3
32,2,0,1,1,618,9,-1,0,3
36,2,0,0,1,526,2,-1,0,3
37,2,0,0,1,846,5,-1,0,3
37,1,1,0,1,1149,6,-1,0,3
50,1,0,0,1,665,2,-1,0,3
58,2,0,0,1,641,4,-1,0,3
52,1,0,0,1,404,6,-1,0,3
31,2,0,0,1,657,7,-1,0,3
40,2,0,0,1,737,4,-1,0,3
34,2,1,0,1,871,4,-1,0,3
53,1,0,0,1,838,4,-1,0,3
43,2,0,0,1,379,6,-1,0,3
30,2,0,0,1,851,8,-1,0,3
34,1,0,0,1,990,1,-1,0,3
48,1,0,0,1,529,1,-1,0,3
33,2,0,0,1,1148,2,-1,0,3
37,2,1,0,1,904,6,-1,0,3
57,1,0,0,1,707,2,-1,0,3
55,0,0,0,1,632,4,-1,0,3
34,2,1,0,1,593,4,-1,0,3
44,2,0,1,1,552,2,-1,0,3
35,2,0,0,1,857,2,-1,0,3
34,0,0,0,1,518,2,-1,0,3
49,1,0,0,1,834,14,-1,0,3
30,1,1,0,1,1184,4,-1,0,3
32,2,0,0,1,1151,2,-1,0,3
56,0,0,0,1,1231,4,-1,0,3
50,2,0,0,1,904,3,-1,0,3
32,1,1,0,1,1871,3,-1,0,3
45,2,0,0,1,773,4,-1,0,3
52,2,0,0,1,762,3,-1,0,3
60,0,0,0,1,671,4,-1,0,3
47,2,0,0,1,638,6,-1,0,3
32,1,0,0,1,594,4,-1,0,3
55,0,0,0,1,625,4,-1,0,3
36,2,0,0,1,882,8,-1,0,3
46,1,0,0,1,528,5,-1,0,3
55,2,0,0,1,309,4,-1,0,3
30,2,0,0,1,471,8,-1,0,3
54,1,0,0,1,520,7,-1,0,3
31,2,0,0,1,1576,8,-1,0,3
46,2,0,0,1,504,7,-1,0,3
61,1,0,0,1,998,6,-1,0,3
58,0,0,0,1,194,2,-1,0,3
38,1,0,0,1,645,14,-1,0,3
49,1,0,0,1,1293,8,-1,0,3
43,2,0,0,1,950,6,-1,0,3
52,2,0,0,1,1032,3,-1,0,3
33,2,0,0,1,836,3,-1,0,3
33,2,1,2,1,480,1,-1,0,3
53,2,0,0,1,921,2,-1,0,3
40,2,0,0,1,467,2,-1,0,3
44,2,0,0,1,552,5,-1,0,3
42,1,0,0,1,875,4,-1,0,3
33,2,0,1,1,588,6,-1,0,3
53,2,0,0,1,1408,5,-1,0,3
60,2,0,0,1,921,6,-1,0,3
33,1,1,0,1,627,2,-1,0,3
37,2,0,0,1,625,6,-1,0,3
45,1,0,0,1,703,2,-1,0,3
34,1,0,0,1,1503,2,-1,0,3
56,2,0,0,1,644,4,-1,0,3
57,2,0,0,1,913,4,-1,0,3
32,2,0,0,1,788,6,-1,0,3
50,1,0,0,1,946,4,-1,0,3
30,2,0,0,1,1532,2,-1,0,3
56,1,0,0,1,793,10,-1,0,3
55,1,0,0,1,81,1,-1,0,3
34,2,0,0,1,1877,3,-1,0,3
52,2,0,0,1,1123,4,-1,0,3
32,2,0,0,1,576,2,-1,0,3
31,2,0,0,1,579,2,-1,0,3
44,1,0,0,1,520,2,-1,0,3
33,2,0,0,1,1258,2,-1,0,3
53,1,0,0,1,528,2,-1,0,3
46,2,0,0,1,686,2,-1,0,3
46,2,0,0,1,604,6,-1,0,3
59,1,1,0,1,1241,11,-1,0,3
51,1,0,0,1,735,1,-1,0,3
57,0,1,0,1,626,3,-1,0,3
43,1,0,0,1,363,7,-1,0,3
48,2,0,0,1,961,4,-1,0,3
33,0,0,0,1,472,6,-1,0,3
59,0,0,0,1,1152,6,-1,0,3
58,0,1,0,1,606,6,-1,0,3
32,2,0,0,1,497,5,-1,0,3
44,2,0,0,1,630,7,-1,0,3
47,3,0,0,1,366,3,-1,0,3
34,1,0,0,1,1374,10,-1,0,3
51,2,0,0,1,372,5,-1,0,3
60,3,0,0,1,664,11,-1,0,3
46,1,0,0,1,388,6,-1,0,3
41,2,0,0,1,428,2,-1,0,3
34,1,0,0,1,609,13,-1,0,3
31,2,0,0,1,581,6,-1,0,3
37,2,0,0,1,1033,4,-1,0,3
59,1,0,0,1,1040,6,-1,0,3
55,3,0,0,1,672,6,-1,0,3
33,2,0,0,1,512,8,-1,0,3
30,2,0,0,1,976,12,-1,0,3
36,2,0,1,1,645,9,-1,0,3
44,2,0,0,1,523,3,-1,0,3
36,1,1,0,1,1642,3,-1,0,3
33,2,0,0,1,583,17,-1,0,3
36,1,0,0,1,965,4,-1,0,3
53,0,0,0,1,2372,6,-1,0,3
47,1,0,0,1,1126,4,-1,0,3
39,2,1,0,1,908,1,-1,0,3
35,1,1,0,1,643,2,-1,0,3
32,2,0,0,1,695,2,-1,0,3
46,1,0,1,10,270,1,-1,0,3
30,2,0,2,10,235,1,-1,0,3
36,2,1,1,10,3253,1,-1,0,3
47,1,1,1,10,478,1,-1,0,3
52,1,1,2,10,133,1,-1,0,3
43,2,0,2,10,312,1,-1,0,3
44,1,0,1,10,718,1,-1,0,3
30,1,1,1,10,2016,1,-1,0,3
32,1,1,2,10,294,1,-1,0,3
42,1,1,1,10,519,1,166,1,1
33,1,1,1,10,144,1,91,4,0
45,1,1,2,10,187,1,-1,0,3
45,1,1,2,10,676,1,-1,0,3
28,1,0,1,10,157,1,-1,0,3
32,2,0,1,10,181,1,-1,0,3
28,1,0,1,10,313,1,-1,0,3
44,0,1,1,10,80,1,-1,0,3
51,2,1,2,10,134,1,-1,0,3
56,1,1,2,10,518,1,147,2,2
40,2,1,2,10,112,1,-1,0,3
49,1,1,1,10,97,1,-1,0,3
50,2,0,2,10,305,1,-1,0,3
58,1,0,1,10,228,1,-1,0,3
37,1,0,1,10,376,1,-1,0,3
27,1,0,1,10,131,1,-1,0,3
47,2,1,1,10,251,1,-1,0,3
39,1,0,1,10,125,1,-1,0,3
43,1,1,1,10,135,1,-1,0,3
34,1,1,1,10,540,1,-1,0,3
35,2,1,1,10,171,1,-1,0,3
58,2,0,2,10,11,1,-1,0,3
35,2,1,2,10,248,1,-1,0,3
42,1,1,2,10,234,1,-1,0,3
43,1,0,1,10,132,1,-1,0,3
34,1,1,2,10,154,1,-1,0,3
35,1,0,1,10,160,1,-1,0,3
38,1,0,1,10,227,1,-1,0,3
39,1,1,1,10,158,1,-1,0,3
58,2,0,1,10,615,1,-1,0,3
60,2,0,1,9,399,1,-1,0,3
56,1,1,1,9,465,1,-1,0,3
31,2,0,2,9,268,1,-1,0,3
37,1,1,1,9,253,1,-1,0,3
59,1,0,2,9,669,1,-1,0,3
49,1,0,1,9,234,1,-1,0,3
30,2,1,0,9,150,1,-1,0,3
31,2,0,2,9,154,1,-1,0,3
40,1,0,2,9,299,1,-1,0,3
43,1,0,1,9,524,1,-1,0,3
48,2,0,1,9,248,1,-1,0,3
34,2,0,1,9,486,1,-1,0,3
28,2,0,2,9,158,1,-1,0,3
34,2,1,2,9,114,1,170,3,0
47,1,1,1,9,378,1,-1,0,3
59,2,0,1,9,494,1,-1,0,3
32,2,0,2,9,90,1,-1,0,3
31,1,0,1,9,160,1,-1,0,3
27,1,0,1,9,239,1,-1,0,3
35,1,1,1,9,162,1,-1,0,3
32,1,1,0,9,132,1,-1,0,3
57,3,0,1,9,172,1,-1,0,3
58,2,1,1,9,160,1,-1,0,3
30,1,1,2,9,179,1,-1,0,3
37,1,1,0,9,1789,1,-1,0,3
44,1,0,0,9,1077,1,-1,0,3
57,1,1,0,9,564,1,-1,0,3
34,1,1,0,9,1303,1,-1,0,3
54,1,0,0,9,696,2,-1,0,3
55,1,1,0,9,761,1,-1,0,3
59,2,0,0,9,540,2,-1,0,3
53,2,0,0,9,1091,2,150,1,2
37,1,1,0,9,1210,2,171,4,0
45,1,0,0,9,652,2,126,2,0
49,1,1,0,9,454,1,-1,0,3
31,2,0,1,9,514,2,-1,0,3
31,1,1,0,9,1978,1,-1,0,3
35,1,1,0,9,854,1,-1,0,3
37,2,0,0,9,1164,2,-1,0,3
48,2,0,0,9,676,1,-1,0,3
39,1,1,0,9,486,1,-1,0,3
34,2,1,0,9,596,1,182,1,1
49,2,1,0,9,924,1,-1,0,3
41,2,1,0,9,897,3,-1,0,3
46,1,0,0,9,1855,1,-1,0,3
54,2,1,1,9,1034,1,-1,0,3
38,2,0,0,9,578,2,-1,0,3
39,1,0,0,9,1181,2,-1,0,3
46,2,0,0,9,716,2,110,3,1
58,2,1,0,9,1437,2,-1,0,3
32,2,1,0,9,482,1,-1,0,3
30,1,1,0,9,898,1,-1,0,3
51,0,0,0,9,1122,4,-1,0,3
30,2,1,0,9,511,1,-1,0,3
35,2,1,0,9,1554,1,-1,0,3
30,0,1,0,9,686,1,-1,0,3
30,1,0,0,9,925,1,-1,0,3
43,2,1,0,9,1015,1,198,2,1
47,3,1,0,9,489,3,-1,0,3
51,2,0,0,9,694,2,-1,0,3
32,1,0,0,9,853,1,-1,0,3
53,1,0,0,9,561,1,-1,0,3
33,2,1,0,9,424,2,182,1,1
40,1,0,0,9,998,1,-1,0,3
42,0,1,0,9,1057,1,-1,0,3
46,1,1,0,9,522,1,174,1,2
32,2,1,0,9,472,1,-1,0,3
38,0,1,1,9,623,1,175,1,1
32,2,0,0,9,337,1,-1,0,3
30,1,0,0,9,589,2,-1,0,3
35,1,1,0,9,644,4,-1,0,3
36,1,1,0,9,1792,2,-1,0,3
43,1,0,0,9,1468,3,-1,0,3
42,2,0,0,9,709,2,-1,0,3
40,2,1,0,9,639,2,27,1,2
32,1,1,0,9,1720,3,-1,0,3
32,2,1,0,9,276,1,128,2,0
41,1,0,0,9,477,1,-1,0,3
34,1,1,0,9,670,1,-1,0,3
40,1,1,0,9,405,1,-1,0,3
32,2,0,0,9,531,1,-1,0,3
32,1,1,0,9,628,1,-1,0,3
36,1,0,0,9,1192,1,-1,0,3
45,1,1,0,9,283,1,-1,0,3
47,1,1,0,9,454,1,-1,0,3
35,2,0,0,9,728,1,-1,0,3
36,1,1,0,9,993,1,-1,0,3
33,2,0,0,9,755,1,100,10,1
30,1,1,0,9,994,1,177,1,0
32,1,1,0,9,1503,2,-1,0,3
45,2,1,0,9,871,5,-1,0,3
47,1,0,0,9,329,4,-1,0,3
46,2,0,0,9,531,1,167,1,0
39,2,1,0,9,931,4,-1,0,3
30,1,1,0,9,593,1,-1,0,3
45,1,0,0,9,691,1,-1,0,3
43,1,1,0,9,1258,2,122,2,1
53,0,1,0,9,677,1,-1,0,3
43,2,1,0,9,1490,3,-1,0,3
54,1,1,0,9,562,2,-1,0,3
30,1,1,0,9,705,1,-1,0,3
30,1,0,0,9,1035,1,-1,0,3
36,2,0,0,9,736,1,-1,0,3
33,2,0,0,9,253,1,-1,0,3
38,2,1,0,9,888,2,183,2,0
37,1,1,0,9,370,2,195,1,1
32,1,1,0,9,500,2,133,1,0
59,1,0,0,9,488,1,-1,0,3
59,1,0,1,9,1025,2,-1,0,3
46,1,0,0,9,768,3,-1,0,3
32,0,1,0,9,758,1,-1,0,3
52,2,1,0,9,653,1,-1,0,3
45,0,1,0,9,841,2,-1,0,3
52,1,0,1,9,871,3,-1,0,3
31,2,0,0,9,952,2,-1,0,3
31,1,1,0,9,1341,3,178,7,0
39,1,0,0,9,1598,4,-1,0,3
35,1,1,0,9,945,2,-1,0,3
33,1,0,0,9,1059,2,-1,0,3
50,0,1,0,9,615,3,34,1,0
36,2,0,0,9,517,1,-1,0,3
34,2,1,0,9,714,1,-1,0,3
46,0,1,0,9,729,1,-1,0,3
47,1,0,0,9,591,1,10,1,0
39,1,1,1,9,1158,9,-1,0,3
31,2,0,0,9,614,1,-1,0,3
41,2,0,0,9,558,1,-1,0,3
59,2,0,0,9,530,1,163,2,0
39,2,0,0,9,648,1,-1,0,3
48,0,0,0,9,609,2,-1,0,3
50,1,0,0,9,530,1,-1,0,3
31,1,1,0,9,529,1,-1,0,3
30,1,1,0,9,641,1,-1,0,3
31,1,1,0,9,957,1,184,2,0
30,1,1,0,9,758,1,-1,0,3
34,1,1,0,9,963,1,-1,0,3
53,1,1,0,9,796,5,154,1,0
34,0,1,0,9,1022,1,-1,0,3
57,2,0,0,9,553,3,-1,0,3
41,1,0,0,9,372,1,-1,0,3
40,0,1,0,9,849,1,-1,0,3
37,1,1,0,9,555,4,-1,0,3
31,2,1,0,9,316,3,99,9,1
58,2,0,0,9,850,1,-1,0,3
39,1,0,0,9,749,2,-1,0,3
47,1,0,0,9,902,1,133,2,1
44,2,1,1,9,1074,1,-1,0,3
45,2,0,0,9,980,2,-1,0,3
41,0,1,0,9,549,2,-1,0,3
33,2,1,0,9,654,1,-1,0,3
30,2,0,0,9,834,1,-1,0,3
30,2,0,0,9,1571,1,-1,0,3
42,2,0,0,9,664,3,-1,0,3
49,2,0,0,9,579,9,-1,0,3
59,0,0,0,9,373,3,-1,0,3
31,1,0,0,9,504,2,93,2,0
43,2,0,0,9,314,4,-1,0,3
38,2,0,0,9,663,4,-1,0,3
30,1,1,0,9,681,4,-1,0,3
35,1,0,0,9,808,2,-1,0,3
43,1,1,0,9,775,3,-1,0,3
34,2,1,0,9,705,6,-1,0,3
52,1,0,0,9,965,2,-1,0,3
46,1,0,0,9,1222,2,-1,0,3
46,1,0,0,9,534,2,-1,0,3
37,1,1,0,9,1555,2,-1,0,3
42,2,1,0,9,925,5,-1,0,3
23,0,0,1,9,8,1,-1,0,3
53,1,0,1,2,119,1,-1,0,3
26,2,0,0,4,1387,1,-1,0,3
49,1,1,0,4,1232,1,-1,0,3
34,1,0,0,4,829,1,-1,0,3
28,1,0,0,4,769,1,-1,0,3
46,2,0,0,4,1199,2,-1,0,3
26,1,0,0,4,1451,2,-1,0,3
31,1,0,1,4,944,3,-1,0,3
51,2,0,1,4,968,2,-1,0,3
47,1,1,0,4,1101,1,-1,0,3
53,0,0,0,4,470,1,-1,0,3
29,0,0,0,4,801,1,-1,0,3
32,1,0,0,4,750,1,-1,0,3
26,0,0,0,4,1165,1,-1,0,3
40,2,0,0,4,1473,1,-1,0,3
33,2,0,0,4,692,2,-1,0,3
49,0,0,0,4,1917,2,-1,0,3
60,2,1,0,4,1451,1,-1,0,3
41,1,1,0,4,2770,1,-1,0,3
36,1,0,0,4,771,1,-1,0,3
29,3,0,0,4,726,2,-1,0,3
42,1,0,0,4,931,1,-1,0,3
33,2,1,0,4,922,5,-1,0,3
31,1,1,0,4,1776,2,-1,0,3
31,0,0,0,4,707,2,2,1,1
26,1,0,0,4,1136,2,-1,0,3
40,2,1,0,3,215,1,242,2,0
45,1,0,1,3,803,1,-1,0,3
55,1,0,0,3,781,1,-1,0,3
29,2,0,0,3,125,1,-1,0,3
47,2,0,0,3,1086,1,-1,0,3
50,3,0,0,3,749,1,-1,0,3
44,1,1,0,3,699,1,272,1,0
56,1,0,1,3,492,1,-1,0,3
39,2,0,0,3,588,1,-1,0,3
59,1,0,1,3,935,1,-1,0,3
43,1,0,0,3,430,1,-1,0,3
36,1,0,0,3,302,1,-1,0,3
29,1,1,0,3,177,1,-1,0,3
38,2,1,0,3,626,1,-1,0,3
41,1,1,0,3,938,1,-1,0,3
58,2,0,0,3,521,1,-1,0,3
61,2,0,0,3,670,3,-1,0,3
36,2,0,0,3,285,1,-1,0,3
30,2,1,0,3,402,1,-1,0,3
43,1,1,0,3,751,2,76,4,0
39,1,0,1,3,1420,3,-1,0,3
48,0,1,0,3,1425,2,-1,0,3
26,1,0,0,3,1223,2,-1,0,3
51,1,0,0,3,467,2,-1,0,3
37,2,1,0,3,289,2,174,4,1
29,2,0,0,3,297,1,-1,0,3
57,1,0,0,3,369,1,-1,0,3
25,1,0,0,3,189,1,-1,0,3
68,0,0,0,3,360,1,-1,0,3
34,2,1,0,3,251,1,-1,0,3
38,1,1,0,3,650,1,-1,0,3
54,1,1,0,3,261,1,195,4,0
32,2,0,0,3,152,2,160,5,1
41,0,1,0,3,157,1,-1,0,3
48,1,1,0,3,1393,1,-1,0,3
59,1,0,0,3,261,1,-1,0,3
39,1,1,0,3,372,1,-1,0,3
31,2,0,0,3,182,2,90,1,2
30,1,0,0,3,1404,4,-1,0,3
40,2,0,1,3,1776,2,-1,0,3
28,2,1,0,3,546,3,196,4,0
52,2,1,0,3,489,1,-1,0,3
32,2,1,0,3,192,2,-1,0,3
34,2,0,0,3,426,2,-1,0,3
31,0,0,0,3,736,1,-1,0,3
57,1,0,1,3,1416,1,-1,0,3
31,2,0,0,3,193,2,-1,0,3
29,2,1,0,3,80,2,-1,0,3
75,0,1,0,3,136,3,-1,0,3
32,1,1,0,3,1579,1,246,4,0
31,2,1,0,3,572,2,238,7,1
41,2,1,0,3,1164,1,203,1,0
22,2,1,0,3,133,4,-1,0,3
31,1,0,0,3,974,1,-1,0,3
69,0,0,0,3,136,4,-1,0,3
30,2,0,0,3,467,1,-1,0,3
49,1,0,0,3,1226,1,-1,0,3
29,2,0,0,3,206,1,-1,0,3
43,1,1,0,3,765,2,-1,0,3
28,0,0,0,3,976,2,-1,0,3
56,0,0,0,3,945,2,-1,0,3
39,1,1,0,3,1290,2,-1,0,3
33,1,0,0,3,146,3,-1,0,3
38,2,0,0,3,1381,4,-1,0,3
30,1,1,0,3,1121,2,-1,0,3
29,1,0,0,3,2775,2,-1,0,3
69,2,0,1,3,128,3,-1,0,3
44,2,1,0,3,676,1,-1,0,3
35,2,0,0,3,699,1,-1,0,3
31,2,0,0,3,642,1,167,2,0
26,1,1,0,3,810,1,268,1,0
26,2,0,0,3,1916,2,189,29,1
34,0,0,0,3,578,1,-1,0,3
42,1,1,0,3,656,1,-1,0,3
54,3,1,0,3,686,2,267,1,1
53,2,0,0,3,158,3,-1,0,3
54,1,0,1,3,744,3,-1,0,3
48,2,1,0,3,1017,4,-1,0,3
40,0,1,0,3,1661,2,-1,0,3
28,2,0,0,3,1138,2,-1,0,3
34,2,1,0,3,136,10,-1,0,3
34,2,0,0,3,263,8,-1,0,3
32,2,0,0,3,550,4,-1,0,3
31,1,0,0,3,1019,2,-1,0,3
31,2,1,0,3,158,1,92,1,2
66,1,0,0,3,751,1,-1,0,3
37,2,0,0,3,141,1,-1,0,3
33,2,0,0,3,192,2,-1,0,3
50,2,0,0,3,178,1,-1,0,3
33,1,0,0,3,860,2,-1,0,3
56,2,0,0,3,156,1,-1,0,3
26,2,1,0,3,984,2,-1,0,3
59,2,0,0,3,241,2,-1,0,3
32,1,0,0,3,591,8,-1,0,3
22,1,0,0,3,229,6,-1,0,3
34,2,0,0,3,787,3,9,1,1
39,2,0,0,3,912,3,-1,0,3
28,1,0,0,3,1183,2,-1,0,3
31,2,0,1,3,1541,1,-1,0,3
33,2,0,0,3,126,1,88,1,2
66,0,0,0,3,479,1,-1,0,3
26,1,0,0,3,190,1,-1,0,3
30,1,0,0,3,123,1,-1,0,3
28,2,0,0,3,253,21,-1,0,3
29,2,1,0,3,835,3,-1,0,3
49,1,0,1,3,1971,4,-1,0,3
34,1,1,0,3,97,1,85,1,0
47,1,0,0,3,277,1,-1,0,3
42,2,0,0,3,154,1,-1,0,3
43,2,0,0,3,147,1,-1,0,3
61,2,0,0,3,503,1,-1,0,3
35,1,1,0,3,515,1,-1,0,3
40,1,0,0,3,154,2,93,1,2
31,2,0,0,3,132,6,-1,0,3
33,1,0,0,3,446,1,-1,0,3
69,0,0,0,3,354,2,-1,0,3
30,1,0,0,3,152,2,-1,0,3
41,1,0,0,3,109,3,-1,0,3
31,2,1,0,3,280,4,-1,0,3
22,1,0,0,3,227,1,-1,0,3
37,1,1,0,3,118,4,210,3,0
48,2,0,0,3,262,1,-1,0,3
85,0,0,1,3,165,2,-1,0,3
72,2,0,0,3,99,1,-1,0,3
46,1,0,0,3,121,1,-1,0,3
26,2,0,0,3,119,1,-1,0,3
37,2,1,0,3,71,1,-1,0,3
53,2,0,0,3,75,3,-1,0,3
33,2,0,0,3,158,2,85,3,0
90,1,0,0,3,152,3,-1,0,3
54,1,0,0,3,439,5,-1,0,3
67,2,0,0,3,706,1,-1,0,3
42,3,0,0,3,138,2,-1,0,3
71,0,0,0,3,93,5,-1,0,3
44,1,1,0,3,127,1,257,1,1
47,2,0,0,3,261,2,-1,0,3
44,2,1,0,3,170,2,-1,0,3
37,1,0,0,3,91,3,-1,0,3
37,1,1,0,3,138,2,-1,0,3
28,2,0,0,3,331,1,-1,0,3
21,1,0,0,3,92,2,-1,0,3
32,2,0,0,3,232,2,-1,0,3
51,1,1,0,3,88,1,-1,0,3
26,1,0,0,3,104,1,-1,0,3
74,1,0,1,3,127,1,-1,0,3
65,2,0,0,3,221,2,-1,0,3
47,1,0,0,3,226,1,-1,0,3
38,1,1,0,3,120,1,-1,0,3
71,1,0,0,3,185,1,-1,0,3
29,1,1,0,3,323,1,-1,0,3
61,0,0,0,3,113,1,-1,0,3
57,0,0,1,3,202,4,-1,0,3
37,2,0,1,3,466,4,-1,0,3
68,1,0,0,3,475,1,-1,0,3
29,2,0,0,3,147,1,-1,0,3
51,0,0,0,3,172,10,-1,0,3
41,1,1,0,3,343,1,-1,0,3
24,1,0,0,3,185,1,-1,0,3
24,1,0,0,3,134,2,-1,0,3
59,1,0,0,3,83,3,-1,0,3
85,0,0,0,3,355,3,-1,0,3
51,1,0,0,3,442,2,-1,0,3
39,1,0,0,3,208,4,-1,0,3
44,0,0,0,3,268,5,-1,0,3
26,1,0,0,3,654,3,-1,0,3
48,2,1,0,3,245,1,-1,0,3
37,1,0,0,3,152,1,-1,0,3
71,2,0,1,3,367,1,-1,0,3
62,3,0,1,3,361,1,-1,0,3
26,2,0,0,3,210,2,-1,0,3
43,2,1,0,3,97,1,-1,0,3
30,2,1,0,3,195,1,100,1,2
50,3,0,0,3,194,1,261,1,0
25,1,1,0,3,412,5,-1,0,3
25,2,1,0,3,353,1,-1,0,3
31,2,0,0,3,172,1,-1,0,3
28,2,1,1,3,342,2,-1,0,3
66,1,0,0,3,131,2,-1,0,3
41,1,1,0,3,87,2,-1,0,3
46,1,0,0,3,115,1,-1,0,3
42,2,0,0,3,156,1,-1,0,3
28,1,0,0,3,79,1,-1,0,3
39,0,1,0,3,233,1,270,1,1
42,1,1,0,7,712,4,-1,0,3
35,1,1,0,7,378,4,-1,0,3
55,1,1,0,7,116,1,-1,0,3
37,2,0,0,7,239,1,-1,0,3
29,2,0,0,7,175,5,-1,0,3
49,2,0,0,7,120,3,-1,0,3
44,1,0,1,7,382,2,-1,0,3
54,1,0,0,7,143,2,-1,0,3
28,2,1,0,7,631,1,-1,0,3
30,1,0,0,7,83,1,-1,0,3
47,1,0,0,7,499,1,-1,0,3
34,1,0,0,7,350,3,-1,0,3
37,2,0,0,7,426,1,-1,0,3
25,2,1,0,7,320,1,-1,0,3
29,1,1,0,7,156,1,-1,0,3
62,1,1,0,7,168,1,-1,0,3
58,1,0,0,7,180,2,-1,0,3
